order_id,order_date,month,month_name,year,quarter,day_of_week,customer_id,customer_name,gender,age_group,area,city,loyalty_member,store_name,store_id,product_name,category,unit_price_pkr,quantity,discount_pct,discount_amount_pkr,sales_pkr,profit_pkr,profit_margin_pct,payment_method,delivery_type
ORD002547,2025-11-06,11,November,2025,Q4,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Chicken Boneless 1kg,Meat & Seafood,795,4,5,159,3021,606,20.1,Cash,In-Store
ORD002547,2025-11-06,11,November,2025,Q4,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Mangoes 1kg,Fruits & Vegetables,329,2,0,0,658,107,16.3,JazzCash,In-Store
ORD002547,2025-11-06,11,November,2025,Q4,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,ORS Sachet 6pcs,Pharmacy & Health,101,1,0,0,101,11,10.9,Debit Card,Home Delivery
ORD002547,2025-11-06,11,November,2025,Q4,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Bananas dozen,Fruits & Vegetables,122,1,5,6,116,11,9.5,JazzCash,In-Store
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,National Pickle 800g,Grocery,241,1,0,0,241,52,21.6,JazzCash,In-Store
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Beef Mince 1kg,Meat & Seafood,1040,3,0,0,3120,461,14.8,Debit Card,In-Store
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Baby Romper,Clothing & Fabric,416,2,5,42,790,139,17.6,EasyPaisa,Home Delivery
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Vitamin C 500mg 30tabs,Pharmacy & Health,336,1,0,0,336,70,20.8,JazzCash,Home Delivery
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Beef Steak 500g,Meat & Seafood,1005,4,0,0,4020,742,18.5,JazzCash,In-Store
ORD002548,2025-11-16,11,November,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Panadol 10 tablets,Pharmacy & Health,89,2,5,9,169,29,17.2,Cash,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Plastic Storage Box,Household,459,2,5,46,872,179,20.5,EasyPaisa,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Nurpur Butter 200g,Grocery,300,1,0,0,300,48,16.0,Cash,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Garlic 250g,Fruits & Vegetables,97,2,0,0,194,37,19.1,Credit Card,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Knorr Noodles,Grocery,66,2,0,0,132,33,25.0,Cash,Home Delivery
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Cricket Bat junior,Toys & Sports,1115,2,0,0,2230,478,21.4,Cash,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Kids T-Shirt,Clothing & Fabric,453,2,0,0,906,83,9.2,EasyPaisa,In-Store
ORD002549,2026-02-12,2,February,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Scotch Tape,Stationery,87,2,5,9,165,35,21.2,Debit Card,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Sponge Scrubber 3pcs,Household,114,2,0,0,228,43,18.9,EasyPaisa,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Apples 1kg,Fruits & Vegetables,259,2,5,26,492,107,21.7,Debit Card,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Dettol Soap 115g,Pharmacy & Health,115,1,0,0,115,25,21.7,Debit Card,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Broom set,Household,334,4,0,0,1336,311,23.3,Cash,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,ORS Sachet 6pcs,Pharmacy & Health,96,4,0,0,384,75,19.5,JazzCash,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Olper's Cream 200ml,Dairy,224,1,5,11,213,22,10.3,Cash,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Laptop Cooling Pad,Electronics,1130,1,0,0,1130,190,16.8,Cash,In-Store
ORD002550,2025-10-05,10,October,2025,Q4,Sunday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Football size 4,Toys & Sports,935,1,0,0,935,167,17.9,JazzCash,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Mr. Muscle Cleaner,Household,399,4,0,0,1596,283,17.7,Credit Card,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,UHT Milk Haleeb 1L,Dairy,167,3,0,0,501,78,15.6,JazzCash,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Chocolate Cake slice,Bakery,139,1,0,0,139,34,24.5,EasyPaisa,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Garlic 250g,Fruits & Vegetables,95,1,5,5,90,9,10.0,Debit Card,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Olper's Milk 1L,Grocery,191,4,0,0,764,169,22.1,JazzCash,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Dove Soap 3pcs,Personal Care,457,1,5,23,434,52,12.0,Cash,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Shrimp 500g,Meat & Seafood,848,2,0,0,1696,275,16.2,EasyPaisa,In-Store
ORD002551,2026-01-22,1,January,2026,Q1,Thursday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Mehran Basmati Rice 5kg,Grocery,771,1,5,39,732,110,15.0,Cash,In-Store
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Garbage Bags 30pcs,Household,239,3,0,0,717,122,17.0,Cash,Home Delivery
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Naan 4pcs,Bakery,58,2,0,0,116,29,25.0,Cash,Home Delivery
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,National Pickle 800g,Grocery,233,3,0,0,699,141,20.2,Debit Card,In-Store
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Lawn Fabric 3m,Clothing & Fabric,1106,4,0,0,4424,482,10.9,JazzCash,In-Store
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Chicken Whole 1kg,Meat & Seafood,549,1,0,0,549,122,22.2,EasyPaisa,In-Store
ORD002552,2025-08-01,8,August,2025,Q3,Friday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Sharafabad,ST006,Tomatoes 1kg,Fruits & Vegetables,80,3,0,0,240,47,19.6,Cash,In-Store
ORD002553,2025-09-27,9,September,2025,Q3,Saturday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Football size 4,Toys & Sports,813,1,0,0,813,83,10.2,EasyPaisa,In-Store
ORD002553,2025-09-27,9,September,2025,Q3,Saturday,CUST0202,Shazia Hashmi,Female,56+,Gulshan-e-Iqbal,Karachi,No,Imtiaz Bahadurabad,ST001,Shan Biryani Masala,Grocery,129,2,5,13,245,41,16.7,JazzCash,In-Store
ORD002554,2026-02-06,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Laptop Cooling Pad,Electronics,1284,1,15,193,1091,132,12.1,Debit Card,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Extension Cord 3m,Electronics,441,1,10,44,397,44,11.1,JazzCash,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Cricket Bat junior,Toys & Sports,1203,4,15,722,4090,877,21.4,Cash,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Cream Cheese 180g,Dairy,449,2,10,90,808,96,11.9,Debit Card,Home Delivery
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Gourmet Eggs 12pcs,Dairy,368,1,0,0,368,30,8.2,EasyPaisa,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Shan Biryani Masala,Grocery,114,4,0,0,456,113,24.8,JazzCash,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Potatoes 1kg,Fruits & Vegetables,77,2,0,0,154,37,24.0,Cash,In-Store
ORD002555,2026-02-20,2,February,2026,Q1,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Savlon Antiseptic 100ml,Pharmacy & Health,229,1,10,23,206,23,11.2,EasyPaisa,In-Store
ORD002556,2026-03-02,3,March,2026,Q1,Monday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Baby Romper,Clothing & Fabric,365,3,10,110,985,157,15.9,EasyPaisa,In-Store
ORD002556,2026-03-02,3,March,2026,Q1,Monday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Brown Bread,Bakery,148,2,10,30,266,40,15.0,Credit Card,In-Store
ORD002556,2026-03-02,3,March,2026,Q1,Monday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Olper's Milk 1L,Grocery,195,1,10,20,175,27,15.4,JazzCash,In-Store
ORD002556,2026-03-02,3,March,2026,Q1,Monday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Samosa 4pcs,Bakery,96,2,0,0,192,17,8.9,Cash,In-Store
ORD002556,2026-03-02,3,March,2026,Q1,Monday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Pen set 5pcs,Stationery,124,1,0,0,124,23,18.5,Cash,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Surf Excel 1kg,Grocery,455,4,0,0,1820,410,22.5,Credit Card,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Sensodyne Toothpaste,Pharmacy & Health,456,1,10,46,410,67,16.3,JazzCash,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Mehran Basmati Rice 5kg,Grocery,852,1,10,85,767,112,14.6,Debit Card,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Olper's Cream 200ml,Dairy,232,2,0,0,464,108,23.3,Cash,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Women's Dupatta,Clothing & Fabric,573,3,0,0,1719,283,16.5,Debit Card,In-Store
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Walls Ice Cream 1L,Grocery,688,1,10,69,619,93,15.0,Cash,Home Delivery
ORD002557,2025-08-15,8,August,2025,Q3,Friday,CUST0203,Zainab Hussain,Female,46-55,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Fair & Lovely 50g,Personal Care,199,2,10,40,358,33,9.2,Cash,In-Store
ORD002558,2025-12-13,12,December,2025,Q4,Saturday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz DHA,ST003,Sensodyne Toothpaste,Pharmacy & Health,451,2,0,0,902,209,23.2,Cash,In-Store
ORD002558,2025-12-13,12,December,2025,Q4,Saturday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz DHA,ST003,Baby Romper,Clothing & Fabric,346,4,5,69,1315,200,15.2,JazzCash,Home Delivery
ORD002559,2025-05-05,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Peek Freans Cake,Grocery,190,3,10,57,513,60,11.7,Credit Card,In-Store
ORD002559,2025-05-05,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Women's Dupatta,Clothing & Fabric,616,1,0,0,616,100,16.2,Credit Card,Home Delivery
ORD002559,2025-05-05,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Mouse Wireless,Electronics,1598,1,0,0,1598,354,22.2,Credit Card,Home Delivery
ORD002560,2025-06-27,6,June,2025,Q2,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Peek Freans Cake,Grocery,177,4,0,0,708,97,13.7,Cash,In-Store
ORD002560,2025-06-27,6,June,2025,Q2,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Fair & Lovely 50g,Personal Care,204,1,5,10,194,16,8.2,JazzCash,In-Store
ORD002560,2025-06-27,6,June,2025,Q2,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Panadol 10 tablets,Pharmacy & Health,87,3,10,26,235,26,11.1,Credit Card,Home Delivery
ORD002560,2025-06-27,6,June,2025,Q2,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Mutton 1kg,Meat & Seafood,1847,4,0,0,7388,1601,21.7,Debit Card,In-Store
ORD002560,2025-06-27,6,June,2025,Q2,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Gourmet Eggs 12pcs,Dairy,397,3,0,0,1191,123,10.3,Debit Card,Home Delivery
ORD002561,2025-02-10,2,February,2025,Q1,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz DHA,ST003,Lawn Fabric 3m,Clothing & Fabric,1125,2,10,225,2025,437,21.6,JazzCash,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Sunsilk Shampoo 400ml,Grocery,546,2,0,0,1092,125,11.4,Cash,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,USB Cable Type-C,Electronics,383,4,0,0,1532,157,10.2,Cash,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Disprin 10 tablets,Pharmacy & Health,57,1,0,0,57,13,22.8,JazzCash,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Ponds Face Wash 100g,Personal Care,385,1,0,0,385,31,8.1,Cash,Home Delivery
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Pen set 5pcs,Stationery,116,4,0,0,464,103,22.2,EasyPaisa,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Dettol Handwash 500ml,Personal Care,345,1,0,0,345,79,22.9,Debit Card,In-Store
ORD002562,2025-10-02,10,October,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Bahadurabad,ST001,Men's Socks 3pcs,Clothing & Fabric,325,1,0,0,325,51,15.7,Debit Card,In-Store
ORD002563,2025-12-11,12,December,2025,Q4,Thursday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Bathroom Mat,Household,664,3,0,0,1992,390,19.6,Debit Card,In-Store
ORD002564,2025-05-19,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Gourmet Eggs 12pcs,Dairy,381,1,0,0,381,80,21.0,Debit Card,In-Store
ORD002564,2025-05-19,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Sponge Scrubber 3pcs,Household,117,2,5,12,222,40,18.0,Debit Card,In-Store
ORD002564,2025-05-19,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Barbie doll,Toys & Sports,988,4,5,198,3754,909,24.2,EasyPaisa,Home Delivery
ORD002564,2025-05-19,5,May,2025,Q2,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Clifton,ST004,Sunsilk Shampoo 400ml,Grocery,515,1,15,77,438,69,15.8,Cash,Home Delivery
ORD002565,2026-01-02,1,January,2026,Q1,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Ponds Face Wash 100g,Personal Care,369,1,0,0,369,74,20.1,EasyPaisa,Home Delivery
ORD002565,2026-01-02,1,January,2026,Q1,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Stapler,Stationery,290,1,0,0,290,28,9.7,Cash,In-Store
ORD002565,2026-01-02,1,January,2026,Q1,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Coriander bunch,Fruits & Vegetables,32,3,5,5,91,19,20.9,Debit Card,In-Store
ORD002565,2026-01-02,1,January,2026,Q1,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Men's Socks 3pcs,Clothing & Fabric,318,3,10,95,859,186,21.7,Debit Card,In-Store
ORD002565,2026-01-02,1,January,2026,Q1,Friday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Olper's Cream 200ml,Dairy,200,3,5,30,570,61,10.7,Credit Card,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Dettol Soap 115g,Pharmacy & Health,113,1,10,11,102,10,9.8,JazzCash,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Power Bank 10000mAh,Electronics,2555,4,0,0,10220,2273,22.2,Cash,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Mr. Muscle Cleaner,Household,344,2,0,0,688,87,12.6,JazzCash,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Lawn Fabric 3m,Clothing & Fabric,1213,2,15,364,2062,226,11.0,EasyPaisa,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Cheddar Cheese 200g,Dairy,434,3,5,65,1237,136,11.0,Debit Card,Home Delivery
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Skipping Rope,Toys & Sports,297,2,5,30,564,134,23.8,Cash,In-Store
ORD002566,2025-10-06,10,October,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Dalda Cooking Oil 5L,Grocery,1497,4,5,299,5689,1341,23.6,Cash,In-Store
ORD002567,2025-09-14,9,September,2025,Q3,Sunday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Croissant,Bakery,77,3,0,0,231,31,13.4,EasyPaisa,In-Store
ORD002568,2026-02-16,2,February,2026,Q1,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Nazimabad,ST002,Badminton Set,Toys & Sports,730,1,10,73,657,89,13.5,JazzCash,Home Delivery
ORD002568,2026-02-16,2,February,2026,Q1,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Nazimabad,ST002,Sunsilk Shampoo 400ml,Grocery,479,4,5,96,1820,394,21.6,EasyPaisa,In-Store
ORD002568,2026-02-16,2,February,2026,Q1,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Nazimabad,ST002,School Uniform Shirt,Clothing & Fabric,549,1,5,27,522,92,17.6,Cash,In-Store
ORD002569,2025-12-22,12,December,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Gourmet Eggs 12pcs,Dairy,387,1,0,0,387,39,10.1,Cash,In-Store
ORD002569,2025-12-22,12,December,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Savlon Antiseptic 100ml,Pharmacy & Health,216,3,0,0,648,87,13.4,EasyPaisa,Home Delivery
ORD002569,2025-12-22,12,December,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Lassi Nurpur 500ml,Dairy,110,2,15,33,187,35,18.7,Cash,In-Store
ORD002569,2025-12-22,12,December,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,Sunsilk Shampoo 400ml,Grocery,504,1,10,50,454,111,24.4,Credit Card,In-Store
ORD002569,2025-12-22,12,December,2025,Q4,Monday,CUST0204,Zubair Ali,Male,56+,Awami Markaz,Karachi,Yes,Imtiaz Sharafabad,ST006,ORS Sachet 6pcs,Pharmacy & Health,86,1,0,0,86,18,20.9,Credit Card,In-Store
ORD002570,2025-06-26,6,June,2025,Q2,Thursday,CUST0205,Hina Nawaz,Female,18-25,Tariq Road,Karachi,No,Imtiaz Clifton,ST004,Fair & Lovely 50g,Personal Care,214,4,0,0,856,185,21.6,Cash,In-Store
